	CREBBP	CREBBP.1	CREBBP.2	PBX3	RAD21	RAD21.1	CTCF	ELF3	KLF5	ZEB1	PHF8	NMYC	NMYC.1	NMYC.2	BCL6	BCL6.1	BCL6.2	JUN	JUND	ZNF217	ESRRB	EZH1	EZH2	EED	SUZ12	MYC	MYC.1	MYC.2	TP53	PCDH7	BMI1	FUS	TAF15	NANOG	NANOG.1	NANOG.2	NANOG.3	NANOG.4	GATA2	RUNX1	TAL1	GATA2.1	GATA2.2	FOXP1
BMI1_23680149_ChIP-Seq_NPCS_Mouse	0.309790142	0.315162856	0.320755589	0.352975102	0.422262703	0.421909553	0.386779726	0.335213923	0.333941819	0.34054624	0.331586636	0.343732978	0.362503049	0.351631098	0.296685213	0.295994919	0.30354751	0.338307673	0.349543191	0.360640244	0.364093496	0.2786875	0.282623476	0.278365346	0.28373247	0.35140752	0.328515498	0.333044461	0.326232215	0.346614329	0.408041413	0.396388465	0.402125	0.32724314	0.329555386	0.359992124	0.370755081	0.364064024	0.345293191	0.329673526	0.339199187	0.377235264	0.403985772	0.352672256
TBP_23326641_ChIP-Seq_C3H10T1-2_Mouse	0.60398477	0.60215546	0.600003736	0.598435632	0.595924713	0.590381034	0.612319253	0.609291092	0.604518103	0.605903161	0.574161782	0.600207759	0.584807471	0.60098477	0.610525862	0.609738506	0.60251408	0.632228448	0.624716379	0.573071264	0.589884483	0.61991092	0.609879885	0.608020115	0.606749425	0.573883046	0.599775	0.598940805	0.601471264	0.601456322	0.576075862	0.561411207	0.543366954	0.58002931	0.576460345	0.573456322	0.574396264	0.569007184	0.598977586	0.610915805	0.608233908	0.592439943	0.592779023	0.562106034
SALL4_18804426_ChIP-ChIP_MESCs_Mouse	0.527383985	0.514820032	0.526631871	0.547201374	0.569465645	0.571722516	0.564576638	0.54034593	0.542551004	0.540691596	0.539258457	0.559368129	0.562973573	0.552761628	0.505253964	0.494034091	0.518701638	0.534063689	0.543185254	0.543728858	0.545160412	0.51592944	0.512462209	0.516816068	0.519964588	0.562435518	0.529605708	0.525973044	0.539667019	0.558959831	0.561701374	0.566655655	0.566951638	0.540109672	0.539033827	0.539667548	0.542399841	0.547178911	0.531554968	0.566578488	0.572674154	0.573851216	0.576371036	0.577239958
ERG_20517297_ChIP-Seq_VCAP_Human	0.500368513	0.495113523	0.49904516	0.489455339	0.485562375	0.480267715	0.488525948	0.495974301	0.494764222	0.495479291	0.503205589	0.489972804	0.487073353	0.487300649	0.492631487	0.487124251	0.489062625	0.491841317	0.485501497	0.48706986	0.496018713	0.499037924	0.497943363	0.502256487	0.494112275	0.494584581	0.492644461	0.485807635	0.492018214	0.496719561	0.495807635	0.490291667	0.497131238	0.504152695	0.505441118	0.514406437	0.501022206	0.491886477	0.501783184	0.483375998	0.486085828	0.493175898	0.484592315	0.506293164
PAX3-FKHR_20663909_ChIP-Seq_RHABDOMYOSARCOMA_Human	0.413474308	0.412767292	0.411929101	0.427851532	0.455654644	0.4598167	0.430937006	0.428187253	0.419261364	0.426904644	0.426643034	0.444108696	0.45711586	0.466558053	0.374676877	0.392298419	0.39648419	0.423187994	0.43329669	0.449966897	0.429748271	0.391399209	0.393505682	0.39563834	0.397848567	0.462184536	0.407791996	0.408360178	0.458484437	0.445130682	0.488886364	0.524430089	0.532810524	0.436279397	0.438758399	0.454666502	0.462227026	0.464765316	0.438064476	0.449446393	0.455251482	0.470625247	0.47740835	0.546613636
TBX3_20139965_ChIP-Seq_MESCs_Mouse	0.511924015	0.511618776	0.513191131	0.512357106	0.540725104	0.540949429	0.534077541	0.502732106	0.502220436	0.503866701	0.522967064	0.516307054	0.522978734	0.531951504	0.487477178	0.490662863	0.490618517	0.511817687	0.513750778	0.536189834	0.499118517	0.482209025	0.483930239	0.483876037	0.488569502	0.527936463	0.491188278	0.490489627	0.511341027	0.515164938	0.550842324	0.536909751	0.537275934	0.520716027	0.521839212	0.536014263	0.527922199	0.54150778	0.513224585	0.533984959	0.526108143	0.545214212	0.540093102	0.572242479
ERA_27197147_Chip-Seq_ENDOMETRIOID-ADENOCARCINOMA_Human	0.442489763	0.440430226	0.450351563	0.482517241	0.482140086	0.478088362	0.463140625	0.488845097	0.489121498	0.491256466	0.476820043	0.477818966	0.478543912	0.495645205	0.442235453	0.45402694	0.468528825	0.479941002	0.487311692	0.515513739	0.489105334	0.454699623	0.462744343	0.454415679	0.461704203	0.490698545	0.457616379	0.456319774	0.501897091	0.481181034	0.495890086	0.48001805	0.490261853	0.486952047	0.483980873	0.499118534	0.496573006	0.472198545	0.486004041	0.480310614	0.479820043	0.496071659	0.478262931	0.504292834
CEBPB_26923725_Chip-Seq_MESODERM_Mouse	0.453749741	0.461308091	0.458348288	0.461593102	0.473987811	0.47405472	0.469880965	0.456963693	0.453201245	0.452212137	0.45771888	0.477878112	0.479200985	0.488396525	0.43693361	0.446331432	0.447358921	0.448579098	0.454065871	0.460669606	0.448543828	0.433169865	0.43921084	0.432991961	0.439750519	0.469968102	0.445720695	0.444479253	0.460772044	0.464072095	0.483982106	0.502413122	0.506859699	0.472435425	0.47141779	0.483717324	0.483919346	0.489264004	0.471936722	0.465349066	0.463020488	0.481816131	0.485484699	0.498741183
ELF5_23300383_ChIP-Seq_T47D_Human	0.554898336	0.561607902	0.56179829	0.575753466	0.559138863	0.567637939	0.576112292	0.594836645	0.599335952	0.594806839	0.59176525	0.563604898	0.563337569	0.554986599	0.565481285	0.566005776	0.561001617	0.585942237	0.590858133	0.596	0.567213725	0.565283734	0.555590804	0.56192537	0.561649261	0.582125231	0.585283503	0.576366913	0.595224815	0.581621996	0.575947782	0.560303604	0.567437616	0.582545055	0.58030268	0.587570471	0.577196165	0.575884473	0.572298752	0.553426063	0.548897643	0.554902726	0.545970425	0.555102126
ZFP57_27257070_Chip-Seq_ESCs_Mouse	0.41057514	0.405201896	0.404701896	0.413328301	0.426511236	0.430502107	0.414104986	0.382713483	0.380276334	0.380068118	0.429923806	0.451044242	0.483162921	0.46427177	0.37621875	0.384524228	0.385913624	0.386527739	0.396454354	0.411939958	0.404509831	0.355148876	0.370853933	0.367064958	0.369047753	0.454632725	0.384312851	0.381935744	0.437285815	0.442616924	0.461206812	0.537411166	0.54118434	0.437634129	0.440012992	0.464109902	0.456874649	0.461186798	0.436554424	0.41054986	0.412563202	0.442714537	0.447275281	0.5141875
SREBP2_21459322_ChIP-Seq_LIVER_Mouse	0.56456984	0.556425489	0.560627447	0.569870329	0.557987989	0.555358096	0.571959075	0.583228425	0.578928158	0.584034698	0.574894795	0.566317171	0.555882117	0.55781984	0.592999778	0.581293372	0.580775801	0.582954404	0.580398799	0.582119217	0.566534475	0.580165258	0.571087411	0.576366326	0.572815614	0.561866326	0.594973532	0.588252669	0.577467972	0.573017794	0.571218639	0.549556272	0.552282696	0.554856984	0.556920151	0.55435476	0.546639012	0.553969973	0.561630783	0.563954181	0.557543594	0.554200845	0.55617371	0.542670151
GATA2_21571218_ChIP-Seq_MEGAKARYOCYTES_Human	0.512775298	0.508681548	0.507774306	0.500907242	0.50281622	0.498185764	0.494908978	0.49562996	0.489025794	0.497008185	0.482320437	0.486409474	0.494930804	0.507515129	0.488673363	0.498542163	0.498232143	0.508055804	0.511696429	0.520644593	0.497998512	0.531001984	0.529631696	0.529374752	0.530571429	0.499297867	0.506323661	0.509653274	0.505794395	0.494147817	0.519985615	0.496741319	0.515604663	0.494198165	0.494648562	0.503677579	0.500405506	0.490171379	0.517955357	0.51474752	0.516119544	0.527614583	0.516343502	0.51825124
JARID2_20064375_ChIP-Seq_MESCs_Mouse	0.283629348	0.28171413	0.285283478	0.315723913	0.409459565	0.412675435	0.357329783	0.28785587	0.28315087	0.290193043	0.279738043	0.333699565	0.357738261	0.359667391	0.253216522	0.25490587	0.26315	0.305604565	0.319997391	0.339872174	0.329968261	0.265757174	0.270976087	0.265088696	0.273812391	0.320869783	0.283368696	0.290023043	0.298190652	0.302487609	0.394632609	0.396245652	0.413383696	0.285258043	0.287960435	0.325699565	0.33796587	0.335362174	0.318445217	0.322141304	0.328835435	0.367048043	0.379187174	0.408036087
SMARCA4_20176728_ChIP-ChIP_TSCs_Mouse	0.568185453	0.580104287	0.577156551	0.586454721	0.562493256	0.567364884	0.583654143	0.607426301	0.6040342	0.610925578	0.597395713	0.57337211	0.568711464	0.573499518	0.57944894	0.571246628	0.58835501	0.611293112	0.611570087	0.600775048	0.607352842	0.578695568	0.572949904	0.569074904	0.574720617	0.589554432	0.602539981	0.594837428	0.603946291	0.599458092	0.591107659	0.572464114	0.570623796	0.603917871	0.601565992	0.599290222	0.597383671	0.582998555	0.596611272	0.595108141	0.591194846	0.591244461	0.577629094	0.582665944
RUNX1_20887958_ChIP-Seq_HPC-7_Mouse	0.515626188	0.517377852	0.518569867	0.502214591	0.482275428	0.474120247	0.483438213	0.513017348	0.516418251	0.517037072	0.483651616	0.482294914	0.477842205	0.482500475	0.52773693	0.53734173	0.549257367	0.507293964	0.501260456	0.492000238	0.499330323	0.552466968	0.550578422	0.548235979	0.549523764	0.473772101	0.503262595	0.516310124	0.497603137	0.503644249	0.497438213	0.466781369	0.467812025	0.485244534	0.483074857	0.489245722	0.478265447	0.469689163	0.486498099	0.486019724	0.493894011	0.483712452	0.498394724	0.494300618
TP53_20018659_ChIP-ChIP_R1E_Mouse	0.367226411	0.370851411	0.376304453	0.422991623	0.459391975	0.45619224	0.425877425	0.396986993	0.399621473	0.403483686	0.386612213	0.402021164	0.40159127	0.419215388	0.344982584	0.34025	0.360496473	0.418748457	0.421348545	0.430642857	0.413822972	0.363540564	0.3687403	0.363704806	0.371976852	0.407200617	0.373987434	0.376063933	0.392088183	0.415031085	0.453877205	0.425893959	0.432997575	0.380603175	0.382550926	0.409547178	0.415633377	0.411799603	0.416515873	0.399319444	0.400716931	0.428267637	0.446659171	0.45135119
HNF4A_19761587_ChIP-ChIP_CACO-2_Human	0.571326923	0.572633113	0.575151743	0.601244591	0.57557512	0.576565204	0.58778726	0.613154147	0.616193209	0.608025541	0.595731671	0.570349159	0.560710938	0.562994291	0.578926683	0.574304688	0.576245493	0.59458774	0.5935003	0.573067909	0.571804087	0.580266827	0.579245793	0.58033113	0.582070613	0.594340144	0.577390325	0.591476262	0.589916466	0.575748798	0.583971454	0.557692308	0.561189603	0.586938401	0.584550481	0.577628606	0.585389724	0.57922476	0.567121695	0.575653245	0.565457031	0.55836268	0.570488882	0.556963642
NR3C1_21868756_ChIP-Seq_MCF10A_Human	0.460754907	0.466520661	0.465640496	0.479288481	0.490292614	0.495623709	0.468710486	0.478487603	0.478886364	0.482685434	0.484159349	0.475984762	0.495310176	0.488701446	0.4410922	0.44728125	0.464645403	0.478519628	0.487645145	0.487670455	0.488934401	0.435769112	0.441431818	0.440182593	0.44489282	0.499602273	0.469721333	0.464028151	0.501622159	0.493301653	0.495350465	0.53043156	0.535709711	0.494317407	0.49409375	0.511186209	0.505232438	0.504835744	0.500247417	0.473389205	0.475064824	0.496443698	0.501975981	0.559657283
SOX11_23321250_ChIP-ChIP_Z138-A519-JVM2_Human	0.526653151	0.531584969	0.525370868	0.545246126	0.536129132	0.534783833	0.535417872	0.534366994	0.53213249	0.528330579	0.530582903	0.533262655	0.529366994	0.529764979	0.517631973	0.51731095	0.535676911	0.542124742	0.5423125	0.532721849	0.526853306	0.52727531	0.527480114	0.523402118	0.525153926	0.517990186	0.515449122	0.516005682	0.532243027	0.522280733	0.527618543	0.529053719	0.529835744	0.516511622	0.517487862	0.51245687	0.517513946	0.518670971	0.522529184	0.528673295	0.522566374	0.532496384	0.529707645	0.519759814
KLF1_20508144_ChIP-Seq_FETAL-LIVER-ERYTHROID_Mouse	0.517704523	0.521541099	0.513287695	0.508597763	0.522674368	0.511758755	0.513884728	0.505194309	0.502723735	0.508301313	0.510207442	0.523023103	0.527702821	0.52380715	0.510431177	0.522570525	0.517211333	0.505516537	0.512304475	0.512538181	0.525178259	0.517974951	0.520169747	0.517067121	0.521042558	0.51400073	0.51451143	0.511079037	0.531902724	0.506921936	0.509481031	0.534942364	0.532355302	0.521041342	0.519748298	0.532399562	0.529074173	0.518770185	0.525304718	0.520435311	0.515206226	0.515672909	0.529895914	0.543086089
CTBP1_25329375_ChIP-Seq_LNCAP_Human	0.444762617	0.437507243	0.445170327	0.428082944	0.46367243	0.468631542	0.449201636	0.414454439	0.415759112	0.416888785	0.443733178	0.460424299	0.48357243	0.465871495	0.412670327	0.421625935	0.425433411	0.422170093	0.433080607	0.42571729	0.415108645	0.400578972	0.39868014	0.401493692	0.401150234	0.462682009	0.413943458	0.409788785	0.442028037	0.459832009	0.475393224	0.505200234	0.513523131	0.437163785	0.442216822	0.446770561	0.453435514	0.462564953	0.436171495	0.446014019	0.450202103	0.463736449	0.459965421	0.50146729
E2F1_21310950_ChIP-Seq_MCF-7_Human	0.644693044	0.655170111	0.637938004	0.638590222	0.641556956	0.643516129	0.664775958	0.648710181	0.657740171	0.647777974	0.65947379	0.66165499	0.640324093	0.622203377	0.649328881	0.638329385	0.641699597	0.614482611	0.610538306	0.646245464	0.604230343	0.646312752	0.656359879	0.654975806	0.648510585	0.624962702	0.628113659	0.625104839	0.653949093	0.669595262	0.605397933	0.598237651	0.595769657	0.657471522	0.661720514	0.616305444	0.638142389	0.650883569	0.614746724	0.617325857	0.603923387	0.612762097	0.607065524	0.573476058
HSF1_23293686_ChIP-Seq_STHDH_STRIATAL_Mouse	0.564854706	0.579615588	0.568395882	0.581171765	0.560357647	0.563834118	0.568492353	0.595864118	0.593442647	0.591149412	0.582181176	0.570895882	0.551074118	0.557886176	0.586145882	0.584689706	0.578618235	0.598426176	0.595092941	0.571137059	0.58863	0.583508235	0.579433235	0.577030588	0.577901765	0.575401471	0.567461176	0.563053529	0.589639706	0.584798529	0.583212647	0.547972647	0.540549118	0.561466765	0.560654706	0.553386176	0.564053529	0.552036176	0.558830588	0.584563529	0.581958824	0.580643529	0.574098235	0.543860882
FOXP2_21765815_ChIP-ChIP_NEURO2A_Mouse	0.507122813	0.501326875	0.503003438	0.49334875	0.509794063	0.502999375	0.510287188	0.489348125	0.492570313	0.491210625	0.49973625	0.516408125	0.515052813	0.515535	0.48859	0.492471875	0.50786375	0.495003438	0.495361875	0.491644375	0.498605938	0.486550625	0.486210625	0.492348125	0.491738125	0.532265	0.490292813	0.491918125	0.514339688	0.503474375	0.53088	0.535750313	0.551205938	0.50237125	0.504624688	0.508607813	0.500137188	0.509154688	0.4906675	0.499924375	0.49687125	0.501455313	0.498495625	0.52022125
RELA_24523406_ChIP-Seq_FIBROSARCOMA_Human	0.50816365	0.516513386	0.516635558	0.578601244	0.492126131	0.505948152	0.495580128	0.573368401	0.574601433	0.576445324	0.549563537	0.496009804	0.496769231	0.496187594	0.522528846	0.514909314	0.554678733	0.550434201	0.563964555	0.539634615	0.554090498	0.518883484	0.518730392	0.511280354	0.518692119	0.548312029	0.550161388	0.548674208	0.573810709	0.553553544	0.542211161	0.492588801	0.501178544	0.514644796	0.512226621	0.514955128	0.519786388	0.5131069	0.525368024	0.516297888	0.515315988	0.530428733	0.51304902	0.532677225
SIN3A_21632747_ChIP-Seq_MESCs_Mouse	0.556392768	0.553643604	0.551409281	0.559885661	0.541331731	0.548343227	0.558979306	0.55525857	0.549847826	0.547123537	0.541994774	0.57142036	0.567386079	0.568858487	0.571856187	0.57492245	0.561585911	0.566535744	0.562635033	0.553625418	0.554048704	0.559375	0.557564381	0.558958821	0.558357232	0.539971572	0.564681647	0.576085702	0.552952759	0.552184783	0.543955686	0.549877926	0.537160117	0.544641931	0.546910744	0.535649457	0.538820861	0.536041597	0.558850125	0.557529682	0.559115176	0.559270067	0.550899666	0.539395067
PPAR_26484153_Chip-Seq_NCI-H1993_Human	0.488276947	0.485282156	0.491914402	0.550655118	0.501199049	0.505018795	0.488881567	0.561552083	0.562599411	0.571722373	0.539829937	0.487868207	0.505642437	0.497893569	0.475556839	0.478829484	0.501152174	0.550308877	0.560422328	0.518166893	0.541245471	0.48140625	0.481924139	0.488610507	0.48476404	0.542540082	0.51984058	0.510199275	0.557285553	0.540497962	0.53647962	0.514249094	0.518430254	0.513058877	0.513746377	0.524379076	0.527193388	0.523253623	0.515161911	0.489479167	0.498852129	0.508963089	0.501926857	0.543713315
TCF7L2_21901280_ChIP-Seq_H4IIE_Rat	0.54747869	0.541735967	0.54462448	0.566716476	0.570709459	0.574882796	0.565965696	0.561476871	0.556051195	0.555717775	0.557528067	0.56550026	0.563265593	0.565011175	0.541096154	0.544189189	0.559815489	0.551772089	0.557259615	0.559362006	0.566990904	0.539160863	0.545296518	0.541030925	0.544072505	0.573204782	0.567476351	0.564815229	0.574883316	0.556517672	0.555346674	0.568035863	0.565078482	0.567908524	0.568864085	0.559466996	0.562372141	0.572194647	0.566413721	0.554581861	0.55916632	0.554680613	0.544379678	0.564518451
MEIS1_26923725_Chip-Seq_HEMOGENIC-ENDOTHELIUM_Mouse	0.478337719	0.4726375	0.478245175	0.467802412	0.493296491	0.490991886	0.47962193	0.471414254	0.470710965	0.473015789	0.462444518	0.473585746	0.480589912	0.488510746	0.452242763	0.467879386	0.473076754	0.478461623	0.481236184	0.479787061	0.46890307	0.454447149	0.448349781	0.452686184	0.455833333	0.485384868	0.463962939	0.461651535	0.483129386	0.482882018	0.498072807	0.520393202	0.524488158	0.480236184	0.482295614	0.489621491	0.470896053	0.488938596	0.47989386	0.482086623	0.482319956	0.493974781	0.501740132	0.518528947
STAT5_23275557_ChIP-Seq_MAMMARY-EPITHELIUM_Mouse	0.53655101	0.540639646	0.544980051	0.538479798	0.503044444	0.507017424	0.509186364	0.566964899	0.564012879	0.566331061	0.554194949	0.506379798	0.510763889	0.505819949	0.524294444	0.532054798	0.545864899	0.539082071	0.552890909	0.545028535	0.539993182	0.538533586	0.540169192	0.53455	0.537052778	0.549575	0.538728535	0.548161616	0.546047222	0.56035101	0.533585859	0.498052525	0.494200505	0.549153788	0.545978788	0.55107399	0.549647222	0.54832803	0.543355808	0.52969596	0.530521717	0.535353535	0.521406818	0.529902525
MYC_18555785_ChIP-Seq_MESCs_Mouse	0.702818366	0.705053249	0.712208032	0.683033168	0.717067013	0.695748646	0.735286327	0.712366877	0.718381318	0.709808213	0.71548917	0.729794449	0.682087545	0.655308664	0.706344088	0.707894856	0.68969269	0.686617329	0.667521209	0.671777301	0.666391245	0.732335289	0.750173736	0.754344765	0.748696074	0.681253159	0.650397789	0.681515794	0.668769856	0.698007446	0.665146661	0.639934116	0.623745713	0.703367554	0.704336868	0.657503836	0.675012861	0.689466381	0.660544449	0.692397338	0.67321435	0.671540162	0.680911327	0.60066065
TFAP2C_20629094_ChIP-Seq_MCF-7_Human	0.504196486	0.500269169	0.499254992	0.533673522	0.536900958	0.529371605	0.515032348	0.555857428	0.549688898	0.560396565	0.537129792	0.503301318	0.493994209	0.510153554	0.489894369	0.492409744	0.50152496	0.562331869	0.568802117	0.601351438	0.552674121	0.493998802	0.491251398	0.485235423	0.485439497	0.537925319	0.524775359	0.520677516	0.544419129	0.551204473	0.538767772	0.50463099	0.522003994	0.538494808	0.535560104	0.537703275	0.54676897	0.532351837	0.555683107	0.540446885	0.542193291	0.539359225	0.521958267	0.553188299
KLF4_25985364_ChIP-Seq_ATHEROSCLEROSIS_LESION_Mouse	0.47438515	0.476528579	0.471712607	0.483480502	0.48684375	0.4827711	0.487006944	0.452877137	0.456490652	0.454221688	0.472307959	0.493746528	0.493639957	0.499713408	0.461809829	0.447613248	0.461875267	0.47096234	0.470065438	0.458760417	0.468583333	0.463931624	0.463888889	0.464484509	0.471145833	0.490130609	0.470522169	0.473407318	0.468175214	0.469634348	0.499756944	0.520430556	0.519328793	0.480215812	0.482120726	0.492368323	0.485947917	0.481501335	0.464000534	0.490418002	0.49801015	0.502209936	0.506364049	0.521331998
TBX3_20139965_ChIP-Seq_ESCs_Mouse	0.512349272	0.511949324	0.513552495	0.511553274	0.539912162	0.54012552	0.533592775	0.503741944	0.50322817	0.504878638	0.52370842	0.516009356	0.522617464	0.531633836	0.488348493	0.491577443	0.491194387	0.511629418	0.513507536	0.536887994	0.500089657	0.482170738	0.483988825	0.48414579	0.488420478	0.528670478	0.492080301	0.491240125	0.512147089	0.515926715	0.551737526	0.536056653	0.536460499	0.521074584	0.5221671	0.536401767	0.528309771	0.541704002	0.514091996	0.533580301	0.525567827	0.544649688	0.539712058	0.571368763
